#definition

# set
set V := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 
C16 C17 C18 C19 C20 C21 C22 C23 C24 C25 ; 	# customer set
set F := F26 F27 F28 F29 F30 
F31 F32 F33 F34 F35
F36 F37 F38 F39 F40
F41 F42 F43 F44 F45 F46
F26_1 F26_2 F26_3  
F27_1 F27_2 F27_3 
F28_1 F28_2 F28_3 
F29_1 F29_2 F29_3 
F30_1 F30_2 F30_3 
F31_1 F31_2 F31_3 
F32_1 F32_2 F32_3 
F33_1 F33_2 F33_3 
F34_1 F34_2 F34_3 
F35_1 F35_2 F35_3 
F36_1 F36_2 F36_3 
F37_1 F37_2 F37_3 
F38_1 F38_2 F38_3 
F39_1 F39_2 F39_3 
F40_1 F40_2 F40_3 
F41_1 F41_2 F41_3 
F42_1 F42_2 F42_3 
F43_1 F43_2 F43_3 
F44_1 F44_2 F44_3 
F45_1 F45_2 F45_3 
F46_1 F46_2 F46_3  ;#recharging & battery swapping station
set D0 :=N0;
set Dσ :=Nσ;


# param
param CV := 200;    		# ECV fixed cost(Topic Given)
param C := 200;   		# ECV max load
param Q := 79.69; 		# ECV/BSV battery level
param h := 1;     		# ECV consumption

param CB := 267;    		# BSV fixed cost(Topic Given)
param Qplun := 5;       # BSV max load(battery)
param hplun := 1;     	# BSV consumption
param W :=159.38;		# BSV battery level

param Ct := 10 ;		# travel cost
param Cr := 100 ;		# recharging cost
param lamda := 0.00;	# battery swap time
param Cb ;  	    # battery swap cost(BSS/BSV)
param n :=25;	   		# number of customers
param g :=10.17 ;     	# the recharging rate of ECV 



# customer demend
param m :=
C1 12.1655 0.0000 62.9682 38.3275 28.6356 21.6333 5.0000 30.4631 64.2884 2.0000 20.6155 31.1127 48.0521 29.1204 8.5440 22.0907 63.0714 32.1403 24.0416 24.7588 24.7588 59.4811 47.0956 2.8284 35.5106 63.9062 12.1655 45.0000 62.0725 38.1838 55.2268 28.2843 45.3542 28.4429 39.2046 11.6619 27.2947 25.8070 35.8469 15.1327 39.0000 23.7065 45.6180 46.7547 53.5350 50.1597 62.5140 12.1655 12.1655 12.1655 45.0000 45.0000 45.0000 62.0725 62.0725 62.0725 38.1838 38.1838 38.1838 55.2268 55.2268 55.2268 28.2843 28.2843 28.2843 45.3542 45.3542 45.3542 28.4429 28.4429 28.4429 39.2046 39.2046 39.2046 11.6619 11.6619 11.6619 27.2947 27.2947 27.2947 25.8070 25.8070 25.8070 35.8469 35.8469 35.8469 15.1327 15.1327 15.1327 39.0000 39.0000 39.0000 23.7065 23.7065 23.7065 45.6180 45.6180 45.6180 46.7547 46.7547 46.7547 53.5350 53.5350 53.5350 50.1597 50.1597 50.1597 62.5140 62.5140 62.5140 12.1655
C2 51.0784 62.9682 0.0000 51.2445 85.5862 77.6466 67.6757 87.5728 5.8310 61.0983 54.0370 37.0000 55.0091 83.6002 71.5122 57.0000 5.3852 36.7967 42.2966 58.0000 77.1622 5.3852 27.7308 60.4070 36.8782 1.0000 51.0784 26.0768 25.1794 58.5235 61.6847 74.3303 81.6088 81.2158 98.4784 74.4648 89.8443 74.0068 92.3472 61.4003 61.4003 48.0104 43.3820 30.8707 15.6525 13.1529 14.3178 51.0784 51.0784 51.0784 26.0768 26.0768 26.0768 25.1794 25.1794 25.1794 58.5235 58.5235 58.5235 61.6847 61.6847 61.6847 74.3303 74.3303 74.3303 81.6088 81.6088 81.6088 81.2158 81.2158 81.2158 98.4784 98.4784 98.4784 74.4648 74.4648 74.4648 89.8443 89.8443 89.8443 74.0068 74.0068 74.0068 92.3472 92.3472 92.3472 61.4003 61.4003 61.4003 61.4003 61.4003 61.4003 48.0104 48.0104 48.0104 43.3820 43.3820 43.3820 30.8707 30.8707 30.8707 15.6525 15.6525 15.6525 13.1529 13.1529 13.1529 14.3178 14.3178 14.3178 51.0784
C3 35.0571 38.3275 51.2445 0.0000 43.8292 37.5366 39.9249 45.4863 55.7136 37.8550 17.7200 19.2094 10.0000 67.4463 43.8634 17.0000 48.0521 45.6508 21.1896 55.4437 34.4093 51.0784 54.4885 35.9026 49.7393 52.2015 35.0571 50.9313 65.6049 66.2193 80.2309 65.2763 81.0062 66.7083 76.0263 47.4236 55.2268 29.6816 48.7647 25.0599 10.1980 16.0312 10.7703 21.0950 35.9026 39.8121 59.5399 35.0571 35.0571 35.0571 50.9313 50.9313 50.9313 65.6049 65.6049 65.6049 66.2193 66.2193 66.2193 80.2309 80.2309 80.2309 65.2763 65.2763 65.2763 81.0062 81.0062 81.0062 66.7083 66.7083 66.7083 76.0263 76.0263 76.0263 47.4236 47.4236 47.4236 55.2268 55.2268 55.2268 29.6816 29.6816 29.6816 48.7647 48.7647 48.7647 25.0599 25.0599 25.0599 10.1980 10.1980 10.1980 16.0312 16.0312 16.0312 10.7703 10.7703 10.7703 21.0950 21.0950 21.0950 35.9026 35.9026 35.9026 39.8121 39.8121 39.8121 59.5399 59.5399 59.5399 35.0571
C4 39.2938 28.6356 85.5862 43.8292 0.0000 8.0000 24.1868 2.0000 88.1419 30.4631 32.0156 49.0306 50.2096 43.8634 23.4307 29.7321 84.3445 59.9083 43.2897 52.4309 9.4340 83.1505 74.5252 29.7321 63.6003 86.5794 39.2938 72.0069 89.2693 65.8027 83.0060 50.0000 67.1193 45.1774 43.0465 24.0832 16.0312 14.2127 7.2801 24.1868 37.4833 38.0789 54.3783 61.4654 73.0068 72.4431 88.0909 39.2938 39.2938 39.2938 72.0069 72.0069 72.0069 89.2693 89.2693 89.2693 65.8027 65.8027 65.8027 83.0060 83.0060 83.0060 50.0000 50.0000 50.0000 67.1193 67.1193 67.1193 45.1774 45.1774 45.1774 43.0465 43.0465 43.0465 24.0832 24.0832 24.0832 16.0312 16.0312 16.0312 14.2127 14.2127 14.2127 7.2801 7.2801 7.2801 24.1868 24.1868 24.1868 37.4833 37.4833 37.4833 38.0789 38.0789 38.0789 54.3783 54.3783 54.3783 61.4654 61.4654 61.4654 73.0068 73.0068 73.0068 72.4431 72.4431 72.4431 88.0909 88.0909 88.0909 39.2938
C5 31.6228 21.6333 77.6466 37.5366 8.0000 0.0000 17.6918 10.0000 80.1561 23.3238 24.3516 41.2311 44.8219 41.2311 18.0278 22.3607 76.4853 52.2015 35.3553 46.0977 5.0000 75.1665 66.7083 22.3607 55.9732 78.6384 31.6228 64.1327 81.3941 59.5483 76.6942 45.6508 63.0635 42.0595 43.4166 19.6977 18.3576 9.4868 15.1327 16.2788 32.4500 30.3645 47.8017 54.1295 65.2534 64.4981 80.0999 31.6228 31.6228 31.6228 64.1327 64.1327 64.1327 81.3941 81.3941 81.3941 59.5483 59.5483 59.5483 76.6942 76.6942 76.6942 45.6508 45.6508 45.6508 63.0635 63.0635 63.0635 42.0595 42.0595 42.0595 43.4166 43.4166 43.4166 19.6977 19.6977 19.6977 18.3576 18.3576 18.3576 9.4868 9.4868 9.4868 15.1327 15.1327 15.1327 16.2788 16.2788 16.2788 32.4500 32.4500 32.4500 30.3645 30.3645 30.3645 47.8017 47.8017 47.8017 54.1295 54.1295 54.1295 65.2534 65.2534 65.2534 64.4981 64.4981 64.4981 80.0999 80.0999 80.0999 31.6228
C6 17.1172 5.0000 67.6757 39.9249 24.1868 17.6918 0.0000 25.9422 69.1231 7.0000 22.3607 34.8281 49.3356 28.1603 4.2426 23.0868 67.6240 37.1214 27.8029 28.4253 21.4009 64.2884 52.0865 7.2801 40.4475 68.6222 17.1172 50.0000 67.0671 41.8688 59.0339 29.4109 46.8188 28.0000 36.3593 7.8102 22.3607 23.2594 31.3050 15.2971 39.3192 26.4008 48.0208 50.2096 57.8014 54.7814 67.4759 17.1172 17.1172 17.1172 50.0000 50.0000 50.0000 67.0671 67.0671 67.0671 41.8688 41.8688 41.8688 59.0339 59.0339 59.0339 29.4109 29.4109 29.4109 46.8188 46.8188 46.8188 28.0000 28.0000 28.0000 36.3593 36.3593 36.3593 7.8102 7.8102 7.8102 22.3607 22.3607 22.3607 23.2594 23.2594 23.2594 31.3050 31.3050 31.3050 15.2971 15.2971 15.2971 39.3192 39.3192 39.3192 26.4008 26.4008 26.4008 48.0208 48.0208 48.0208 50.2096 50.2096 50.2096 57.8014 57.8014 57.8014 54.7814 54.7814 54.7814 67.4759 67.4759 67.4759 17.1172
C7 41.2311 30.4631 87.5728 45.4863 2.0000 10.0000 25.9422 0.0000 90.1388 32.3110 33.9559 50.9902 51.6624 44.7214 25.0000 31.6228 86.3134 61.8466 45.2769 54.0833 11.1803 85.1469 76.4853 31.6228 65.5210 88.5664 41.2311 73.9797 91.2414 67.4240 84.6286 51.2250 68.2422 46.1411 43.1856 25.4558 16.0312 15.8114 5.3852 26.1725 38.8973 40.0250 56.0803 63.3246 74.9533 74.4312 90.0888 41.2311 41.2311 41.2311 73.9797 73.9797 73.9797 91.2414 91.2414 91.2414 67.4240 67.4240 67.4240 84.6286 84.6286 84.6286 51.2250 51.2250 51.2250 68.2422 68.2422 68.2422 46.1411 46.1411 46.1411 43.1856 43.1856 43.1856 25.4558 25.4558 25.4558 16.0312 16.0312 16.0312 15.8114 15.8114 15.8114 5.3852 5.3852 5.3852 26.1725 26.1725 26.1725 38.8973 38.8973 38.8973 40.0250 40.0250 40.0250 56.0803 56.0803 56.0803 63.3246 63.3246 63.3246 74.9533 74.9533 74.9533 74.4312 74.4312 74.4312 90.0888 90.0888 90.0888 41.2311
C8 52.2015 64.2884 5.8310 55.7136 88.1419 80.1561 69.1231 90.1388 0.0000 62.3618 57.0789 40.3113 60.0333 83.2166 72.8011 60.2080 11.1803 36.0555 45.0000 57.0088 80.0000 5.0000 25.0000 61.8466 35.4683 5.3852 52.2015 24.0416 20.0000 56.2228 57.9396 73.4098 79.5110 80.7094 98.4886 75.5844 91.4440 77.1038 95.0474 64.0312 65.7875 51.1566 48.3735 35.8469 20.8087 16.2788 9.0000 52.2015 52.2015 52.2015 24.0416 24.0416 24.0416 20.0000 20.0000 20.0000 56.2228 56.2228 56.2228 57.9396 57.9396 57.9396 73.4098 73.4098 73.4098 79.5110 79.5110 79.5110 80.7094 80.7094 80.7094 98.4886 98.4886 98.4886 75.5844 75.5844 75.5844 91.4440 91.4440 91.4440 77.1038 77.1038 77.1038 95.0474 95.0474 95.0474 64.0312 64.0312 64.0312 65.7875 65.7875 65.7875 51.1566 51.1566 51.1566 48.3735 48.3735 48.3735 35.8469 35.8469 35.8469 20.8087 20.8087 20.8087 16.2788 16.2788 16.2788 9.0000 9.0000 9.0000 52.2015
C9 10.1980 2.0000 61.0983 37.8550 30.4631 23.3238 7.0000 32.3110 62.3618 0.0000 20.2237 29.7321 47.6760 29.7321 10.4403 22.0000 61.2699 30.1496 22.6716 23.4307 26.2488 57.5674 45.0999 2.0000 33.5410 62.0322 10.1980 43.0000 60.0750 36.7967 53.7587 28.0713 44.9110 28.8617 40.4599 13.4164 29.2746 27.0185 37.6962 15.5242 39.0512 22.8473 44.7772 45.4533 51.8652 48.3322 60.5310 10.1980 10.1980 10.1980 43.0000 43.0000 43.0000 60.0750 60.0750 60.0750 36.7967 36.7967 36.7967 53.7587 53.7587 53.7587 28.0713 28.0713 28.0713 44.9110 44.9110 44.9110 28.8617 28.8617 28.8617 40.4599 40.4599 40.4599 13.4164 13.4164 13.4164 29.2746 29.2746 29.2746 27.0185 27.0185 27.0185 37.6962 37.6962 37.6962 15.5242 15.5242 15.5242 39.0512 39.0512 39.0512 22.8473 22.8473 22.8473 44.7772 44.7772 44.7772 45.4533 45.4533 45.4533 51.8652 51.8652 51.8652 48.3322 48.3322 48.3322 60.5310 60.5310 60.5310 10.1980
C10 19.3132 20.6155 54.0370 17.7200 32.0156 24.3516 22.3607 33.9559 57.0789 20.2237 0.0000 17.1172 27.4591 49.7293 26.4197 3.6056 52.4690 35.4683 12.3693 39.8497 23.1948 52.0865 47.8853 18.2483 39.6989 55.0364 19.3132 44.7214 61.4654 51.8941 67.4166 48.0104 64.2806 49.0306 58.6686 30.0167 40.0000 20.0250 38.4708 8.6023 19.6469 6.0828 25.8070 30.0167 41.0000 41.0000 58.2495 19.3132 19.3132 19.3132 44.7214 44.7214 44.7214 61.4654 61.4654 61.4654 51.8941 51.8941 51.8941 67.4166 67.4166 67.4166 48.0104 48.0104 48.0104 64.2806 64.2806 64.2806 49.0306 49.0306 49.0306 58.6686 58.6686 58.6686 30.0167 30.0167 30.0167 40.0000 40.0000 40.0000 20.0250 20.0250 20.0250 38.4708 38.4708 38.4708 8.6023 8.6023 8.6023 19.6469 19.6469 19.6469 6.0828 6.0828 6.0828 25.8070 25.8070 25.8070 30.0167 30.0167 30.0167 41.0000 41.0000 41.0000 41.0000 41.0000 41.0000 58.2495 58.2495 58.2495 19.3132
C11 22.3607 31.1127 37.0000 19.2094 49.0306 41.2311 34.8281 50.9902 40.3113 29.7321 17.1172 0.0000 27.7308 58.3095 39.0512 20.0000 35.3553 26.9258 7.0711 40.3113 40.3113 35.3553 35.3553 28.2843 30.8707 38.0000 22.3607 31.8277 47.1699 49.2544 61.9839 53.1413 66.9104 56.8243 70.1783 42.5206 55.4707 37.0135 55.5788 25.0000 27.8029 11.0454 19.1050 15.8114 24.0416 24.0832 42.3792 22.3607 22.3607 22.3607 31.8277 31.8277 31.8277 47.1699 47.1699 47.1699 49.2544 49.2544 49.2544 61.9839 61.9839 61.9839 53.1413 53.1413 53.1413 66.9104 66.9104 66.9104 56.8243 56.8243 56.8243 70.1783 70.1783 70.1783 42.5206 42.5206 42.5206 55.4707 55.4707 55.4707 37.0135 37.0135 37.0135 55.5788 55.5788 55.5788 25.0000 25.0000 25.0000 27.8029 27.8029 27.8029 11.0454 11.0454 11.0454 19.1050 19.1050 19.1050 15.8114 15.8114 15.8114 24.0416 24.0416 24.0416 24.0832 24.0832 24.0832 42.3792 42.3792 42.3792 22.3607
C12 45.0444 48.0521 55.0091 10.0000 50.2096 44.8219 49.3356 51.6624 60.0333 47.6760 27.4591 27.7308 0.0000 77.1298 53.1413 26.2488 51.0784 54.6260 30.8058 65.3758 41.0366 55.7584 62.2013 45.7056 58.6003 55.9017 45.0444 58.6003 72.1388 75.9276 89.5377 75.2396 91.0055 76.4853 85.0882 56.6480 63.0079 36.0694 54.2033 34.1760 12.8062 26.0192 11.6619 24.1868 39.3573 45.0000 65.0000 45.0444 45.0444 45.0444 58.6003 58.6003 58.6003 72.1388 72.1388 72.1388 75.9276 75.9276 75.9276 89.5377 89.5377 89.5377 75.2396 75.2396 75.2396 91.0055 91.0055 91.0055 76.4853 76.4853 76.4853 85.0882 85.0882 85.0882 56.6480 56.6480 56.6480 63.0079 63.0079 63.0079 36.0694 36.0694 36.0694 54.2033 54.2033 54.2033 34.1760 34.1760 34.1760 12.8062 12.8062 12.8062 26.0192 26.0192 26.0192 11.6619 11.6619 11.6619 24.1868 24.1868 24.1868 39.3573 39.3573 39.3573 45.0000 45.0000 45.0000 65.0000 65.0000 65.0000 45.0444
C13 36.0555 29.1204 83.6002 67.4463 43.8634 41.2311 28.1603 44.7214 83.2166 29.7321 49.7293 58.3095 77.1298 0.0000 25.0000 50.9902 85.1469 47.1699 51.4782 26.9258 46.0977 79.0569 60.4152 31.6228 48.3011 84.4038 36.0555 59.9416 74.3303 35.0143 49.8197 12.0000 24.8395 3.0000 16.2788 22.0907 30.6105 49.4975 48.8774 43.4166 67.4759 52.5547 74.4648 74.0945 77.8332 72.2496 78.7147 36.0555 36.0555 36.0555 59.9416 59.9416 59.9416 74.3303 74.3303 74.3303 35.0143 35.0143 35.0143 49.8197 49.8197 49.8197 12.0000 12.0000 12.0000 24.8395 24.8395 24.8395 3.0000 3.0000 3.0000 16.2788 16.2788 16.2788 22.0907 22.0907 22.0907 30.6105 30.6105 30.6105 49.4975 49.4975 49.4975 48.8774 48.8774 48.8774 43.4166 43.4166 43.4166 67.4759 67.4759 67.4759 52.5547 52.5547 52.5547 74.4648 74.4648 74.4648 74.0945 74.0945 74.0945 77.8332 77.8332 77.8332 72.2496 72.2496 72.2496 78.7147 78.7147 78.7147 36.0555
C14 20.6155 8.5440 71.5122 43.8634 23.4307 18.0278 4.2426 25.0000 72.8011 10.4403 26.4197 39.0512 53.1413 25.0000 0.0000 26.9258 71.5891 40.0000 32.0156 29.1548 22.3607 68.0074 55.0000 11.1803 43.1045 72.4500 20.6155 53.0848 70.0000 42.4382 59.6406 27.7308 45.1885 25.1794 32.2490 3.6056 19.0263 25.0000 30.2324 18.9737 42.7551 30.6105 52.1536 54.4518 61.9112 58.6941 70.8590 20.6155 20.6155 20.6155 53.0848 53.0848 53.0848 70.0000 70.0000 70.0000 42.4382 42.4382 42.4382 59.6406 59.6406 59.6406 27.7308 27.7308 27.7308 45.1885 45.1885 45.1885 25.1794 25.1794 25.1794 32.2490 32.2490 32.2490 3.6056 3.6056 3.6056 19.0263 19.0263 19.0263 25.0000 25.0000 25.0000 30.2324 30.2324 30.2324 18.9737 18.9737 18.9737 42.7551 42.7551 42.7551 30.6105 30.6105 30.6105 52.1536 52.1536 52.1536 54.4518 54.4518 54.4518 61.9112 61.9112 61.9112 58.6941 58.6941 58.6941 70.8590 70.8590 70.8590 20.6155
C15 22.3607 22.0907 57.0000 17.0000 29.7321 22.3607 23.0868 31.6228 60.2080 22.0000 3.6056 20.0000 26.2488 50.9902 26.9258 0.0000 55.2268 39.0512 15.8114 42.7200 20.6155 55.2268 51.4782 20.0000 43.2782 58.0000 22.3607 48.3011 65.0000 55.0091 70.7248 50.0400 66.6108 50.4876 59.0339 30.4631 38.9487 17.0294 35.9026 8.0623 17.1172 9.0554 26.1725 31.7805 43.5660 44.0454 61.6117 22.3607 22.3607 22.3607 48.3011 48.3011 48.3011 65.0000 65.0000 65.0000 55.0091 55.0091 55.0091 70.7248 70.7248 70.7248 50.0400 50.0400 50.0400 66.6108 66.6108 66.6108 50.4876 50.4876 50.4876 59.0339 59.0339 59.0339 30.4631 30.4631 30.4631 38.9487 38.9487 38.9487 17.0294 17.0294 17.0294 35.9026 35.9026 35.9026 8.0623 8.0623 8.0623 17.1172 17.1172 17.1172 9.0554 9.0554 9.0554 26.1725 26.1725 26.1725 31.7805 31.7805 31.7805 43.5660 43.5660 43.5660 44.0454 44.0454 44.0454 61.6117 61.6117 61.6117 22.3607
C16 51.4782 63.0714 5.3852 48.0521 84.3445 76.4853 67.6240 86.3134 11.1803 61.2699 52.4690 35.3553 51.0784 85.1469 71.5891 55.2268 0.0000 39.0512 41.2311 60.2080 75.6637 10.0000 31.6228 60.4152 39.6611 5.8310 51.4782 29.5466 30.4138 61.7738 65.9697 76.3806 84.5991 82.8794 99.6243 74.6860 89.5377 72.2496 90.9340 60.2080 58.2495 46.3897 39.5601 27.2029 12.1655 13.0384 19.6469 51.4782 51.4782 51.4782 29.5466 29.5466 29.5466 30.4138 30.4138 30.4138 61.7738 61.7738 61.7738 65.9697 65.9697 65.9697 76.3806 76.3806 76.3806 84.5991 84.5991 84.5991 82.8794 82.8794 82.8794 99.6243 99.6243 99.6243 74.6860 74.6860 74.6860 89.5377 89.5377 89.5377 72.2496 72.2496 72.2496 90.9340 90.9340 90.9340 60.2080 60.2080 60.2080 58.2495 58.2495 58.2495 46.3897 46.3897 46.3897 39.5601 39.5601 39.5601 27.2029 27.2029 27.2029 12.1655 12.1655 12.1655 13.0384 13.0384 13.0384 19.6469 19.6469 19.6469 51.4782
C17 20.6155 32.1403 36.7967 45.6508 59.9083 52.2015 37.1214 61.8466 36.0555 30.1496 35.4683 26.9258 54.6260 47.1699 40.0000 39.0512 39.0512 0.0000 25.0000 21.2132 53.8516 32.0156 15.0000 30.4138 4.2426 37.5366 20.6155 13.3417 30.0000 24.5153 35.1710 37.5366 46.0652 44.6542 62.6099 42.1070 59.0085 52.7731 67.1863 38.4708 52.8015 31.8904 45.6070 38.0132 34.5398 26.9258 31.9531 20.6155 20.6155 20.6155 13.3417 13.3417 13.3417 30.0000 30.0000 30.0000 24.5153 24.5153 24.5153 35.1710 35.1710 35.1710 37.5366 37.5366 37.5366 46.0652 46.0652 46.0652 44.6542 44.6542 44.6542 62.6099 62.6099 62.6099 42.1070 42.1070 42.1070 59.0085 59.0085 59.0085 52.7731 52.7731 52.7731 67.1863 67.1863 67.1863 38.4708 38.4708 38.4708 52.8015 52.8015 52.8015 31.8904 31.8904 31.8904 45.6070 45.6070 45.6070 38.0132 38.0132 38.0132 34.5398 34.5398 34.5398 26.9258 26.9258 26.9258 31.9531 31.9531 31.9531 20.6155
C18 15.8114 24.0416 42.2966 21.1896 43.2897 35.3553 27.8029 45.2769 45.0000 22.6716 12.3693 7.0711 30.8058 51.4782 32.0156 15.8114 41.2311 25.0000 0.0000 35.0000 35.0000 40.0000 36.0555 21.2132 29.2062 43.2897 15.8114 32.7567 49.2443 45.1221 59.0931 46.8402 61.2944 50.0899 63.1269 35.4683 48.7545 32.2490 50.0899 19.1050 27.8029 7.2111 24.1868 22.8035 30.4631 29.1548 45.8912 15.8114 15.8114 15.8114 32.7567 32.7567 32.7567 49.2443 49.2443 49.2443 45.1221 45.1221 45.1221 59.0931 59.0931 59.0931 46.8402 46.8402 46.8402 61.2944 61.2944 61.2944 50.0899 50.0899 50.0899 63.1269 63.1269 63.1269 35.4683 35.4683 35.4683 48.7545 48.7545 48.7545 32.2490 32.2490 32.2490 50.0899 50.0899 50.0899 19.1050 19.1050 19.1050 27.8029 27.8029 27.8029 7.2111 7.2111 7.2111 24.1868 24.1868 24.1868 22.8035 22.8035 22.8035 30.4631 30.4631 30.4631 29.1548 29.1548 29.1548 45.8912 45.8912 45.8912 15.8114
C19 20.6155 24.7588 58.0000 55.4437 52.4309 46.0977 28.4253 54.0833 57.0088 23.4307 39.8497 40.3113 65.3758 26.9258 29.1548 42.7200 60.2080 21.2132 35.0000 0.0000 49.4975 53.1507 33.5410 25.0000 21.6333 58.7282 20.6155 33.2866 47.4342 13.4536 30.6105 16.4012 26.6833 24.1661 43.0116 29.5466 46.1736 50.4480 59.3633 38.0789 59.4811 39.4588 59.0762 54.8179 54.7083 47.8017 51.9711 20.6155 20.6155 20.6155 33.2866 33.2866 33.2866 47.4342 47.4342 47.4342 13.4536 13.4536 13.4536 30.6105 30.6105 30.6105 16.4012 16.4012 16.4012 26.6833 26.6833 26.6833 24.1661 24.1661 24.1661 43.0116 43.0116 43.0116 29.5466 29.5466 29.5466 46.1736 46.1736 46.1736 50.4480 50.4480 50.4480 59.3633 59.3633 59.3633 38.0789 38.0789 38.0789 59.4811 59.4811 59.4811 39.4588 39.4588 39.4588 59.0762 59.0762 59.0762 54.8179 54.8179 54.8179 54.7083 54.7083 54.7083 47.8017 47.8017 47.8017 51.9711 51.9711 51.9711 20.6155
C20 33.5410 24.7588 77.1622 34.4093 9.4340 5.0000 21.4009 11.1803 80.0000 26.2488 23.1948 40.3113 41.0366 46.0977 22.3607 20.6155 75.6637 53.8516 35.0000 49.4975 0.0000 75.0000 68.0074 25.0000 57.7754 78.1601 33.5410 65.2534 82.4621 62.9365 79.9812 50.0899 67.5426 46.8402 48.3735 24.3516 22.8473 5.0000 15.2971 16.1245 28.4253 29.2746 44.9444 52.2015 64.1327 64.0703 80.5047 33.5410 33.5410 33.5410 65.2534 65.2534 65.2534 82.4621 82.4621 82.4621 62.9365 62.9365 62.9365 79.9812 79.9812 79.9812 50.0899 50.0899 50.0899 67.5426 67.5426 67.5426 46.8402 46.8402 46.8402 48.3735 48.3735 48.3735 24.3516 24.3516 24.3516 22.8473 22.8473 22.8473 5.0000 5.0000 5.0000 15.2971 15.2971 15.2971 16.1245 16.1245 16.1245 28.4253 28.4253 28.4253 29.2746 29.2746 29.2746 44.9444 44.9444 44.9444 52.2015 52.2015 52.2015 64.1327 64.1327 64.1327 64.0703 64.0703 64.0703 80.5047 80.5047 80.5047 33.5410
C21 47.4342 59.4811 5.3852 51.0784 83.1505 75.1665 64.2884 85.1469 5.0000 57.5674 52.0865 35.3553 55.7584 79.0569 68.0074 55.2268 10.0000 32.0156 40.0000 53.1507 75.0000 0.0000 22.3607 57.0088 31.8277 5.8310 47.4342 20.8087 20.6155 53.2541 56.3205 69.5270 76.4003 76.6094 94.1541 70.8378 86.5852 72.1110 90.0500 59.0339 61.0983 46.1736 44.1022 31.6228 16.9706 11.4018 10.2956 47.4342 47.4342 47.4342 20.8087 20.8087 20.8087 20.6155 20.6155 20.6155 53.2541 53.2541 53.2541 56.3205 56.3205 56.3205 69.5270 69.5270 69.5270 76.4003 76.4003 76.4003 76.6094 76.6094 76.6094 94.1541 94.1541 94.1541 70.8378 70.8378 70.8378 86.5852 86.5852 86.5852 72.1110 72.1110 72.1110 90.0500 90.0500 90.0500 59.0339 59.0339 59.0339 61.0983 61.0983 61.0983 46.1736 46.1736 46.1736 44.1022 44.1022 44.1022 31.6228 31.6228 31.6228 16.9706 16.9706 16.9706 11.4018 11.4018 11.4018 10.2956 10.2956 10.2956 47.4342
C22 35.3553 47.0956 27.7308 54.4885 74.5252 66.7083 52.0865 76.4853 25.0000 45.0999 47.8853 35.3553 62.2013 60.4152 55.0000 51.4782 31.6228 15.0000 36.0555 33.5410 68.0074 22.3607 0.0000 45.2769 12.3693 28.1780 35.3553 3.6056 15.0000 31.2410 34.5254 49.7393 54.5619 57.6975 76.3217 57.0789 74.0068 66.4831 81.7863 52.2015 63.0317 43.2666 51.6236 41.2311 32.0624 23.0217 18.6011 35.3553 35.3553 35.3553 3.6056 3.6056 3.6056 15.0000 15.0000 15.0000 31.2410 31.2410 31.2410 34.5254 34.5254 34.5254 49.7393 49.7393 49.7393 54.5619 54.5619 54.5619 57.6975 57.6975 57.6975 76.3217 76.3217 76.3217 57.0789 57.0789 57.0789 74.0068 74.0068 74.0068 66.4831 66.4831 66.4831 81.7863 81.7863 81.7863 52.2015 52.2015 52.2015 63.0317 63.0317 63.0317 43.2666 43.2666 43.2666 51.6236 51.6236 51.6236 41.2311 41.2311 41.2311 32.0624 32.0624 32.0624 23.0217 23.0217 23.0217 18.6011 18.6011 18.6011 35.3553
C23 10.0000 2.8284 60.4070 35.9026 29.7321 22.3607 7.2801 31.6228 61.8466 2.0000 18.2483 28.2843 45.7056 31.6228 11.1803 20.0000 60.4152 30.4138 21.2132 25.0000 25.0000 57.0088 45.2769 0.0000 33.9559 61.3514 10.0000 43.0465 60.2080 38.2884 55.1543 30.0666 46.8722 30.8058 42.0119 14.4222 29.6142 25.4951 37.0000 13.6015 37.0540 21.0238 42.9535 43.9318 50.7740 47.5395 60.2993 10.0000 10.0000 10.0000 43.0465 43.0465 43.0465 60.2080 60.2080 60.2080 38.2884 38.2884 38.2884 55.1543 55.1543 55.1543 30.0666 30.0666 30.0666 46.8722 46.8722 46.8722 30.8058 30.8058 30.8058 42.0119 42.0119 42.0119 14.4222 14.4222 14.4222 29.6142 29.6142 29.6142 25.4951 25.4951 25.4951 37.0000 37.0000 37.0000 13.6015 13.6015 13.6015 37.0540 37.0540 37.0540 21.0238 21.0238 21.0238 42.9535 42.9535 42.9535 43.9318 43.9318 43.9318 50.7740 50.7740 50.7740 47.5395 47.5395 47.5395 60.2993 60.2993 60.2993 10.0000
